Year,RegionID,Zipcode,City,State,Metro,CountyName,ZRI,lat,lon
2011,96007,90026,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2035.5,34.080017,-118.262643
2011,96008,90027,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2801.5,34.127607,-118.29638700000001
2011,96009,90028,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2193.0,34.099911999999996,-118.32691200000001
2011,96010,90029,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1974.0,34.089847999999996,-118.294661
2011,96012,90031,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1739.5,34.084196999999996,-118.20856699999999
2011,96013,90032,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1728.5,34.078294,-118.18578500000001
2011,96014,90033,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1609.0,34.05038,-118.211991
2011,96015,90034,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2577.0,34.030578000000006,-118.39961299999999
2011,96016,90035,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2914.5,34.051819,-118.383582
2011,96017,90036,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,3095.0,34.070409999999995,-118.35041100000001
2011,96018,90037,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1670.5,34.002717,-118.28748600000002
2011,96019,90038,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2200.0,34.088475,-118.32552700000001
2011,96020,90039,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2246.0,34.111885,-118.26103300000001
2011,96021,90040,Commerce,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1679.5,33.994523,-118.149952
2011,96022,90041,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2189.5,34.137412,-118.20760700000001
2011,96023,90042,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1896.5,34.114708,-118.192098
2011,96024,90043,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2042.0,33.988504999999996,-118.336358
2011,96025,90044,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1617.5,33.952725,-118.291904
2011,96026,90045,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2856.0,33.942143,-118.417309
2011,96027,90046,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2922.0,34.10781,-118.362247
2011,96028,90047,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1794.0,33.953621000000005,-118.30956299999998
2011,96029,90048,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,3202.5,34.072925,-118.37271100000001
2011,96030,90049,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,6078.5,34.09254,-118.491064
2011,96037,90056,Ladera Heights,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,3012.5,33.988046999999995,-118.37036100000002
2011,96038,90057,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1687.0,34.061735,-118.276757
2011,96040,90059,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1589.0,33.926262,-118.24988300000001
2011,96042,90061,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1613.5,33.921279999999996,-118.27418600000001
2011,96043,90062,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1753.0,34.003638,-118.308806
2011,96044,90063,East Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1580.5,34.045105,-118.185914
2011,96045,90064,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,3351.5,34.037251,-118.423573
2011,96046,90065,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2081.0,34.109595,-118.22868899999999
2011,96047,90066,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2913.5,34.002028,-118.430656
2011,96048,90067,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,3558.0,34.057596999999994,-118.41399799999999
2011,96049,90068,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,3494.5,34.129771999999996,-118.33098899999999
2011,96050,90069,West Hollywood,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2755.5,34.09383,-118.381698
2011,96058,90077,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,6480.0,34.108022999999996,-118.45696399999999
2011,96072,90094,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2826.5,33.975409,-118.417
2011,96083,90201,Bell,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1646.0,33.970343,-118.17136799999999
2011,96086,90210,Beverly Hills,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,11508.5,34.100516999999996,-118.41463
2011,96087,90211,Beverly Hills,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,4586.5,34.064958000000004,-118.382979
2011,96088,90212,Beverly Hills,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,4875.0,34.06221,-118.40196599999999
2011,96090,90220,Compton,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1644.5,33.88151,-118.234451
2011,96091,90221,Compton,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1623.0,33.885639000000005,-118.205808
