,year,zipcode,ZRI,lat,lon
133478,2018,29506,935.0,34.221377000000004,-79.650336
133479,2018,29510,1038.0,33.454312,-79.61312099999999
133480,2018,29511,1298.0,33.975732,-79.122716
133481,2018,29526,1345.0,33.847406,-78.94709300000001
133482,2018,29527,1251.0,33.785083,-79.140176
133483,2018,29530,937.0,33.996055,-79.740075
133484,2018,29541,1038.0,34.064949,-79.74075
133485,2018,29544,1291.0,34.008496,-79.02527099999999
133486,2018,29555,899.0,33.845583000000005,-79.483856
133487,2018,29560,910.0,33.827895,-79.742142
133488,2018,29566,1379.0,33.872454,-78.660947
133489,2018,29568,1303.0,33.913616,-78.750292
133490,2018,29569,1248.0,34.032632,-78.911583
133491,2018,29570,834.0,34.667866,-79.56270699999999
133492,2018,29572,1926.0,33.772568,-78.785663
133493,2018,29575,1530.0,33.629132,-78.970412
133494,2018,29576,1596.0,33.562090000000005,-79.061087
133495,2018,29577,1391.0,33.698686,-78.902764
133496,2018,29579,1504.0,33.749652000000005,-78.922137
133497,2018,29581,1048.0,34.194863,-79.114239
133498,2018,29582,1606.0,33.832073,-78.65477
133499,2018,29583,905.0,33.977851,-79.571077
133500,2018,29585,1873.0,33.520039000000004,-79.135941
133501,2018,29588,1384.0,33.662434999999995,-79.03271600000001
133502,2018,29591,906.0,33.937999,-79.76229000000001
133503,2018,29596,1030.0,34.744162,-79.83073900000001
133504,2018,29601,1441.0,34.847112,-82.402264
133505,2018,29605,1186.0,34.774425,-82.37661
133506,2018,29607,1396.0,34.81204,-82.330021
133507,2018,29609,1352.0,34.912592,-82.38817
133508,2018,29611,953.0,34.830934,-82.458497
133509,2018,29615,1594.0,34.856825,-82.296139
133510,2018,29617,1132.0,34.911021000000005,-82.46809499999999
133511,2018,29621,1340.0,34.506941999999995,-82.604736
133512,2018,29624,725.0,34.435943,-82.624115
133513,2018,29625,1041.0,34.555519,-82.765621
133514,2018,29626,867.0,34.460802,-82.756514
133515,2018,29627,873.0,34.518602,-82.476359
133516,2018,29630,1107.0,34.738673,-82.799161
133517,2018,29631,1563.0,34.681593,-82.817762
133518,2018,29635,1316.0,35.077658,-82.626703
133519,2018,29640,1093.0,34.87771,-82.57542099999999
133520,2018,29642,1358.0,34.776727,-82.56360600000001
133521,2018,29643,1077.0,34.516357,-82.996359
133522,2018,29644,1230.0,34.668418,-82.190145
133523,2018,29645,1138.0,34.5879,-82.127136
133524,2018,29646,906.0,34.136053000000004,-82.14846999999999
133525,2018,29649,1041.0,34.238919,-82.14501899999999
133526,2018,29650,1544.0,34.897991,-82.258012
133527,2018,29651,1336.0,34.88682,-82.15514399999999
133528,2018,29654,853.0,34.460528000000004,-82.361886
133529,2018,29655,801.0,34.264095000000005,-82.64049200000001
133530,2018,29657,999.0,34.767066,-82.686594
133531,2018,29661,1090.0,35.016915000000004,-82.491086
133532,2018,29662,1366.0,34.778208,-82.301835
133533,2018,29664,1058.0,34.860888,-83.15755300000001
133534,2018,29669,1023.0,34.638704,-82.412542
133535,2018,29670,1097.0,34.643978999999995,-82.723237
133536,2018,29671,1095.0,34.934776,-82.728691
133537,2018,29672,1498.0,34.751278000000006,-82.934285
133538,2018,29673,1200.0,34.715864,-82.45551999999999
133539,2018,29676,1543.0,34.953666,-82.98495600000001
133540,2018,29678,953.0,34.63447,-82.937301
133541,2018,29680,1441.0,34.685122,-82.288811
133542,2018,29681,1587.0,34.767679,-82.225003
133543,2018,29682,1249.0,34.836191,-82.853397
133544,2018,29684,798.0,34.379432,-82.718704
133545,2018,29687,1328.0,34.986636,-82.327451
133546,2018,29689,1180.0,34.534253,-82.868342
133547,2018,29690,1304.0,35.059806,-82.417198
133548,2018,29691,1018.0,34.783465,-83.083658
133549,2018,29693,945.0,34.641751,-83.154596
133550,2018,29696,1268.0,34.773013,-83.004068
133551,2018,29697,1000.0,34.625593,-82.548639
133552,2018,29704,1207.0,34.83212,-80.90979200000001
133553,2018,29707,1550.0,34.974308,-80.862351
133554,2018,29708,1933.0,35.048227000000004,-80.986659
133555,2018,29710,1446.0,35.106284,-81.221471
133556,2018,29715,1470.0,35.011342,-80.927133
133557,2018,29717,1098.0,34.95073,-81.44885500000001
133558,2018,29720,1056.0,34.740563,-80.732729
133559,2018,29726,1106.0,34.860853000000006,-81.236148
133560,2018,29730,1107.0,34.889897,-81.017852
133561,2018,29732,1344.0,34.97125,-81.081334
133562,2018,29742,1046.0,34.869981,-81.392261
133563,2018,29743,1152.0,35.012138,-81.390395
133564,2018,29745,1248.0,34.990875,-81.214056
133565,2018,29801,897.0,33.588993,-81.697037
133566,2018,29803,1254.0,33.468053000000005,-81.551663
133567,2018,29809,805.0,33.418902,-81.69249
133568,2018,29812,951.0,33.231937,-81.428404
133569,2018,29817,905.0,33.370534,-81.273172
133570,2018,29824,1039.0,33.819697999999995,-81.99337
133571,2018,29829,954.0,33.57472,-81.857718
133572,2018,29831,843.0,33.297453999999995,-81.799582
133573,2018,29832,952.0,33.839003000000005,-81.803671
133574,2018,29835,1340.0,33.919499,-82.28897099999999
133575,2018,29841,951.0,33.526407,-81.939337
133576,2018,29842,853.0,33.457043,-81.86071
133577,2018,29847,941.0,33.704138,-81.847277
133578,2018,29851,859.0,33.507481,-81.811936
133579,2018,29853,905.0,33.403112,-81.42264399999999
133580,2018,29856,860.0,33.485256,-81.511831
133581,2018,29860,1251.0,33.614688,-81.98442800000001
133582,2018,29902,1440.0,32.420862,-80.723004
133583,2018,29906,1415.0,32.445112,-80.752875
133584,2018,29907,1588.0,32.474201,-80.61272
133585,2018,29909,1827.0,32.336991999999995,-80.848074
133586,2018,29910,1902.0,32.21955,-80.940435
133587,2018,29915,2828.0,32.118706,-80.86117800000001
133588,2018,29920,1953.0,32.36422,-80.55360999999999
133589,2018,29924,1198.0,32.876878000000005,-81.111255
133590,2018,29926,2441.0,32.238246999999994,-80.740263
133591,2018,29927,1264.0,32.226824,-81.05744200000001
133592,2018,29928,3871.0,32.16476,-80.762231
133593,2018,29935,1298.0,32.383376,-80.693753
133594,2018,29936,1224.0,32.482042,-80.971987
133595,2018,29940,1496.0,32.545905,-80.71361999999999
133596,2018,29944,1191.0,32.795699,-81.034521
133597,2018,29945,1206.0,32.681465,-80.795863
133598,2018,30002,1959.0,33.773334999999996,-84.261667
133599,2018,30004,2415.0,34.145635,-84.291881
133600,2018,30005,2425.0,34.08905,-84.217019
133601,2018,30008,1335.0,33.900566999999995,-84.590924
133602,2018,30009,1944.0,34.079085,-84.30520600000001
133603,2018,30011,1287.0,34.019859000000004,-83.837163
133604,2018,30012,1119.0,33.717806,-84.002515
133605,2018,30013,1304.0,33.64517,-83.972188
133606,2018,30014,1105.0,33.580062,-83.823102
133607,2018,30016,1144.0,33.517433000000004,-83.928703
133608,2018,30017,1564.0,33.890533000000005,-83.96187900000001
133609,2018,30019,1574.0,33.975609999999996,-83.883747
133610,2018,30021,1242.0,33.806929,-84.237588
133611,2018,30022,2379.0,34.026084999999995,-84.247433
133612,2018,30024,1944.0,34.063485,-84.0911
133613,2018,30025,1254.0,33.655902000000005,-83.69658100000001
133614,2018,30028,1536.0,34.293159,-84.175907
133615,2018,30030,2345.0,33.771947,-84.29026999999999
133616,2018,30032,1086.0,33.740668,-84.264466
133617,2018,30033,1892.0,33.811659000000006,-84.28323
133618,2018,30034,1145.0,33.690867,-84.248622
133619,2018,30035,1096.0,33.724452,-84.20424399999999
133620,2018,30038,1144.0,33.66646,-84.13985500000001
133621,2018,30039,1394.0,33.799244,-84.034408
133622,2018,30040,1697.0,34.210349,-84.187794
133623,2018,30041,1856.0,34.198745,-84.101943
133624,2018,30043,1503.0,33.999036,-84.009343
133625,2018,30044,1396.0,33.915234000000005,-84.063923
133626,2018,30045,1461.0,33.936518,-83.927669
133627,2018,30046,1352.0,33.949702,-83.99345100000001
133628,2018,30047,1484.0,33.870148,-84.112326
133629,2018,30052,1436.0,33.815151,-83.893561
133630,2018,30054,1246.0,33.67325,-83.871806
133631,2018,30055,1295.0,33.497411,-83.74978399999999
133632,2018,30056,1206.0,33.50025,-83.659584
133633,2018,30058,1128.0,33.73835,-84.107376
133634,2018,30060,1280.0,33.925711,-84.541608
133635,2018,30062,1936.0,34.006496999999996,-84.472974
133636,2018,30064,1757.0,33.940455,-84.609708
133637,2018,30066,1597.0,34.032388,-84.505154
133638,2018,30067,2109.0,33.934278000000006,-84.46218499999999
133639,2018,30068,2447.0,33.968115999999995,-84.43170400000001
133640,2018,30071,1381.0,33.940652,-84.206734
133641,2018,30075,2408.0,34.052688,-84.391587
133642,2018,30076,2041.0,34.028568,-84.311368
133643,2018,30078,1442.0,33.861019,-84.017993
133644,2018,30079,1145.0,33.792055,-84.257369
133645,2018,30080,1746.0,33.869434000000005,-84.49638399999999
133646,2018,30082,1672.0,33.854654,-84.536437
133647,2018,30083,1142.0,33.797412,-84.19798399999999
133648,2018,30084,1506.0,33.854096999999996,-84.216155
133649,2018,30087,1447.0,33.805802,-84.126929
133650,2018,30088,1104.0,33.756052000000004,-84.182363
133651,2018,30092,2342.0,33.972386,-84.23198599999999
133652,2018,30093,1342.0,33.908536,-84.17734899999999
133653,2018,30094,1313.0,33.612505,-84.051523
133654,2018,30096,1497.0,33.974302,-84.14538399999999
133655,2018,30097,2435.0,34.026342,-84.145978
133656,2018,30101,1543.0,34.034515,-84.707349
133657,2018,30102,1392.0,34.110194,-84.631394
133658,2018,30103,1090.0,34.366336,-84.917546
133659,2018,30104,956.0,34.087138,-85.056489
133660,2018,30105,1014.0,34.432548,-85.172442
133661,2018,30106,1285.0,33.839078,-84.62821
133662,2018,30107,1440.0,34.336290999999996,-84.345793
133663,2018,30108,890.0,33.5317,-85.262996
133664,2018,30110,1091.0,33.744459,-85.135625
133665,2018,30113,1082.0,33.850746,-85.205308
133666,2018,30114,1496.0,34.247813,-84.524509
133667,2018,30115,1640.0,34.204091999999996,-84.400462
133668,2018,30116,1041.0,33.539118,-84.99561
133669,2018,30117,990.0,33.581851,-85.132439
133670,2018,30120,1140.0,34.167879,-84.852014
133671,2018,30121,1145.0,34.209221,-84.778006
133672,2018,30122,1152.0,33.766909000000005,-84.641356
133673,2018,30124,1065.0,34.133736,-85.345827
133674,2018,30125,964.0,34.000642,-85.27680500000001
133675,2018,30126,1449.0,33.815023,-84.553798
133676,2018,30127,1396.0,33.874556,-84.69471300000001
133677,2018,30132,1341.0,33.996264000000004,-84.845086
133678,2018,30134,1148.0,33.77752,-84.78139
133679,2018,30135,1269.0,33.672278000000006,-84.733011
133680,2018,30137,970.0,34.126009,-84.76096
133681,2018,30139,1140.0,34.432341,-84.705495
133682,2018,30141,1276.0,33.860479999999995,-84.769887
133683,2018,30143,1349.0,34.459958,-84.431752
133684,2018,30144,1487.0,34.036845,-84.591033
133685,2018,30145,1141.0,34.24566,-84.985878
133686,2018,30147,935.0,34.150627,-85.208239
133687,2018,30152,1734.0,33.991552,-84.646878
133688,2018,30153,995.0,33.959882,-85.054452
133689,2018,30157,1218.0,33.884746,-84.871949
133690,2018,30161,947.0,34.242301,-85.171371
133691,2018,30165,947.0,34.302906,-85.26910600000001
133692,2018,30168,1237.0,33.783542,-84.58810600000001
133693,2018,30170,974.0,33.42923,-85.169473
133694,2018,30171,1195.0,34.343395,-84.726262
133695,2018,30173,1073.0,34.133121,-85.15350500000001
133696,2018,30175,1268.0,34.534915000000005,-84.52671099999999
133697,2018,30176,1041.0,33.766844,-85.301029
133698,2018,30178,1212.0,34.095453000000006,-84.971074
133699,2018,30179,1064.0,33.781553,-85.014782
133700,2018,30180,1190.0,33.718878000000004,-84.918801
133701,2018,30182,977.0,33.655819,-85.248832
133702,2018,30183,1394.0,34.338803999999996,-84.602425
133703,2018,30184,1273.0,34.25207,-84.741006
133704,2018,30185,954.0,33.519802,-84.918098
133705,2018,30187,1285.0,33.662549,-84.847233
133706,2018,30188,1499.0,34.123533,-84.457654
133707,2018,30189,1585.0,34.124224,-84.570679
133708,2018,30204,943.0,33.056208000000005,-84.121725
133709,2018,30205,1908.0,33.267427000000005,-84.475138
133710,2018,30206,1224.0,33.096058,-84.458228
133711,2018,30213,1340.0,33.589296999999995,-84.636762
133712,2018,30214,1571.0,33.490464,-84.485997
133713,2018,30215,1758.0,33.391613,-84.45643199999999
133714,2018,30216,962.0,33.228834,-83.884863
133715,2018,30217,926.0,33.281876000000004,-85.133864
133716,2018,30218,1077.0,33.129318,-84.58717800000001
133717,2018,30220,985.0,33.225468,-84.823454
133718,2018,30222,1015.0,33.044354999999996,-84.743495
133719,2018,30223,845.0,33.288794,-84.27991899999999
133720,2018,30224,1039.0,33.20443,-84.239736
133721,2018,30228,1242.0,33.404146999999995,-84.30735
133722,2018,30230,849.0,33.16449,-84.920565
133723,2018,30233,1096.0,33.292157,-83.969544
133724,2018,30234,1030.0,33.324024,-84.03139
133725,2018,30236,1079.0,33.524478,-84.325439
133726,2018,30238,954.0,33.493294,-84.37916
133727,2018,30240,1035.0,33.036764,-85.120092
133728,2018,30241,842.0,33.022342,-84.949512
133729,2018,30248,1279.0,33.351568,-84.106002
133730,2018,30251,1053.0,33.198174,-84.698112
133731,2018,30252,1440.0,33.473512,-84.057165
133732,2018,30253,1346.0,33.448926,-84.18356999999999
133733,2018,30256,1195.0,33.007484000000005,-84.3099
133734,2018,30257,1096.0,33.143414,-84.18621999999999
133735,2018,30258,1142.0,32.972488,-84.4491
133736,2018,30259,1338.0,33.266197999999996,-84.73745799999999
133737,2018,30260,924.0,33.584687,-84.327348
133738,2018,30263,1243.0,33.388415,-84.858937
133739,2018,30265,1494.0,33.418686,-84.713164
133740,2018,30268,1248.0,33.54643,-84.72263199999999
133741,2018,30269,2064.0,33.391887,-84.570656
133742,2018,30273,984.0,33.583798,-84.271027
133743,2018,30274,910.0,33.554561,-84.399687
133744,2018,30276,1413.0,33.267076,-84.56865400000001
133745,2018,30277,1538.0,33.375308000000004,-84.64919599999999
133746,2018,30281,1274.0,33.567898,-84.193388
133747,2018,30286,842.0,32.879166999999995,-84.330566
133748,2018,30288,1029.0,33.652831,-84.327109
133749,2018,30290,1927.0,33.476407,-84.589709
133750,2018,30291,1193.0,33.575891,-84.54379200000001
133751,2018,30292,1237.0,33.168489,-84.393225
133752,2018,30293,1021.0,32.976649,-84.61150500000001
133753,2018,30294,1202.0,33.636692,-84.264986
133754,2018,30295,1194.0,33.090278999999995,-84.310405
133755,2018,30296,1004.0,33.563159999999996,-84.44115699999999
133756,2018,30297,843.0,33.615840999999996,-84.373002
133757,2018,30305,4468.0,33.835696,-84.389116
133758,2018,30306,3800.0,33.788140000000006,-84.352625
133759,2018,30307,2637.0,33.771079,-84.3336
133760,2018,30308,2555.0,33.771127,-84.378108
133761,2018,30309,3979.0,33.799896000000004,-84.3858
133762,2018,30310,1104.0,33.726586,-84.425995
133763,2018,30311,1169.0,33.723262,-84.475994
133764,2018,30312,2078.0,33.744724,-84.375241
133765,2018,30314,1050.0,33.757490000000004,-84.43194799999999
133766,2018,30315,1109.0,33.702740999999996,-84.382853
133767,2018,30316,1519.0,33.711546000000006,-84.331796
133768,2018,30317,1845.0,33.747989000000004,-84.315586
133769,2018,30318,1288.0,33.792334000000004,-84.44771300000001
133770,2018,30319,2699.0,33.875954,-84.334763
133771,2018,30324,2615.0,33.818405,-84.358175
133772,2018,30326,1584.0,33.849517999999996,-84.36397099999999
133773,2018,30327,5960.0,33.869694,-84.4173
133774,2018,30328,2755.0,33.932538,-84.385947
133775,2018,30329,2132.0,33.827487,-84.323013
133776,2018,30331,1289.0,33.705433,-84.544076
133777,2018,30337,1242.0,33.640147,-84.45008100000001
133778,2018,30338,2657.0,33.946218,-84.318119
133779,2018,30339,3273.0,33.876174,-84.462357
133780,2018,30340,1502.0,33.896768,-84.25229200000001
133781,2018,30341,2000.0,33.888505,-84.289532
133782,2018,30342,3817.0,33.882179,-84.375289
133783,2018,30344,1100.0,33.676636,-84.461601
133784,2018,30345,2309.0,33.851652,-84.28368499999999
133785,2018,30349,1185.0,33.622488,-84.52390799999999
133786,2018,30350,3288.0,33.980253999999995,-84.330016
133787,2018,30354,1078.0,33.661497999999995,-84.386895
133788,2018,30360,1776.0,33.933885,-84.27203399999999
133789,2018,30401,906.0,32.599616999999995,-82.352575
133790,2018,30415,1145.0,32.324484000000005,-81.60349699999999
133791,2018,30417,996.0,32.170468,-81.920992
133792,2018,30427,1014.0,31.922905,-81.962446
133793,2018,30434,938.0,33.025667999999996,-82.383791
133794,2018,30436,950.0,32.154894,-82.293036
133795,2018,30450,905.0,32.562251,-81.92313100000001
133796,2018,30453,940.0,32.011133,-82.121758
133797,2018,30458,1075.0,32.399446999999995,-81.82894
133798,2018,30461,1140.0,32.511828,-81.71884399999999
133799,2018,30467,996.0,32.753793,-81.603534
133800,2018,30471,903.0,32.543263,-82.18091
133801,2018,30473,944.0,32.016897,-82.46883000000001
133802,2018,30474,1048.0,32.238578000000004,-82.417773
133803,2018,30501,1203.0,34.319043,-83.814422
133804,2018,30504,1243.0,34.268204,-83.893289
133805,2018,30506,1462.0,34.346938,-83.895627
133806,2018,30507,1198.0,34.247479999999996,-83.77387900000001
133807,2018,30510,1094.0,34.444872,-83.570707
133808,2018,30511,1106.0,34.449686,-83.486693
133809,2018,30512,1304.0,34.856753000000005,-83.967998
133810,2018,30513,1298.0,34.821042999999996,-84.322383
133811,2018,30517,1504.0,34.130296,-83.797289
133812,2018,30518,1507.0,34.130846000000005,-84.027398
133813,2018,30519,1550.0,34.087409,-83.94505799999999
133814,2018,30520,1089.0,34.339923999999996,-83.082702
133815,2018,30521,1106.0,34.362448,-83.292322
133816,2018,30522,1327.0,34.796079,-84.34149599999999
133817,2018,30523,1227.0,34.713153999999996,-83.551309
133818,2018,30525,1190.0,34.907222999999995,-83.36934699999999
133819,2018,30527,1310.0,34.480905,-83.781846
133820,2018,30528,1160.0,34.621918,-83.79462
133821,2018,30529,1074.0,34.217178999999994,-83.482653
133822,2018,30530,1200.0,34.222921,-83.393799
133823,2018,30531,1131.0,34.512602,-83.592206
133824,2018,30533,1327.0,34.563478,-84.020053
133825,2018,30534,1383.0,34.4311,-84.144329
133826,2018,30535,1108.0,34.573655,-83.57476899999999
133827,2018,30536,1349.0,34.652002,-84.359442
133828,2018,30537,1263.0,34.976125,-83.320199
133829,2018,30538,1046.0,34.500986,-83.26384399999999
133830,2018,30540,1296.0,34.728127,-84.54352800000001
133831,2018,30541,1277.0,34.912907000000004,-84.539103
133832,2018,30542,1426.0,34.179846999999995,-83.910081
133833,2018,30543,1129.0,34.290463,-83.649536
133834,2018,30545,1198.0,34.762318,-83.762118
133835,2018,30546,1256.0,34.898796000000004,-83.696585
133836,2018,30547,1193.0,34.362021,-83.455617
133837,2018,30548,1677.0,34.091064,-83.767043
133838,2018,30549,1338.0,34.107959,-83.577478
133839,2018,30552,1359.0,34.770857,-83.443724
133840,2018,30553,1116.0,34.443769,-83.084137
133841,2018,30554,1176.0,34.398088,-83.661905
133842,2018,30555,1147.0,34.971216999999996,-84.43634200000001
133843,2018,30557,1152.0,34.479752000000005,-83.184905
133844,2018,30558,1153.0,34.27254,-83.562688
133845,2018,30559,1273.0,34.95786,-84.274335
133846,2018,30560,1320.0,34.876771000000005,-84.204706
133847,2018,30563,1135.0,34.567865000000005,-83.454897
133848,2018,30564,1316.0,34.471046,-83.887074
133849,2018,30565,1245.0,34.086203999999995,-83.41148199999999
133850,2018,30566,1249.0,34.236212,-83.89520999999999
133851,2018,30567,1386.0,34.180797999999996,-83.67655400000001
133852,2018,30568,1202.0,34.959483,-83.432792
133853,2018,30571,1221.0,34.707522999999995,-83.694014
133854,2018,30572,1298.0,34.735793,-84.072507
133855,2018,30576,1213.0,34.834589,-83.452139
133856,2018,30577,1007.0,34.552419,-83.325929
133857,2018,30582,1271.0,34.956451,-83.90979
133858,2018,30601,1084.0,33.999151,-83.34699300000001
133859,2018,30605,1181.0,33.905910999999996,-83.323577
133860,2018,30606,1234.0,33.937552000000004,-83.42496
133861,2018,30607,1142.0,34.017305,-83.447551
133862,2018,30619,1203.0,33.855796999999995,-83.244711
133863,2018,30620,1264.0,33.929472,-83.75845699999999
133864,2018,30621,1884.0,33.791462,-83.492132
133865,2018,30622,1722.0,33.924477,-83.517989
133866,2018,30624,992.0,34.186246000000004,-83.044149
133867,2018,30625,1536.0,33.520284000000004,-83.33353000000001
133868,2018,30627,1002.0,33.972176,-82.963748
133869,2018,30628,1103.0,34.028875,-83.213297
133870,2018,30629,1043.0,34.076932,-83.110117
133871,2018,30630,1140.0,33.913365999999996,-83.1473
133872,2018,30633,997.0,34.180903,-83.249172
133873,2018,30634,1053.0,34.195694,-82.945483
133874,2018,30635,989.0,34.105769,-82.793148
133875,2018,30641,1270.0,33.778357,-83.574025
133876,2018,30642,1742.0,33.554175,-83.194404
133877,2018,30643,1140.0,34.3635,-82.908781
133878,2018,30646,1091.0,34.085104,-83.299382
133879,2018,30648,1142.0,33.880703000000004,-83.04483
133880,2018,30650,1367.0,33.583689,-83.47354399999999
133881,2018,30655,1218.0,33.781688,-83.696095
133882,2018,30656,1246.0,33.862137,-83.716175
133883,2018,30662,1043.0,34.267311,-83.1541
133884,2018,30663,1377.0,33.615454,-83.6003
133885,2018,30666,1224.0,33.962081,-83.58461199999999
133886,2018,30668,1138.0,33.895747,-82.69720799999999
133887,2018,30669,923.0,33.676402,-83.117743
133888,2018,30673,1093.0,33.710745,-82.713931
133889,2018,30677,1796.0,33.783202,-83.37334200000001
133890,2018,30680,1200.0,33.996386,-83.69955
133891,2018,30683,1142.0,33.946841,-83.257109
133892,2018,30701,1109.0,34.492384,-84.958336
133893,2018,30705,1088.0,34.744142,-84.731404
133894,2018,30707,1040.0,34.771846999999994,-85.35921
133895,2018,30710,1143.0,34.953194,-84.911171
133896,2018,30720,1141.0,34.733645,-85.000824
133897,2018,30721,1024.0,34.788636,-84.91608199999999
133898,2018,30725,1102.0,34.924777,-85.352675
133899,2018,30728,952.0,34.684875,-85.22579
133900,2018,30733,977.0,34.414592999999996,-85.050554
133901,2018,30734,1133.0,34.532804,-84.714916
133902,2018,30735,1048.0,34.602883,-84.882661
133903,2018,30736,1238.0,34.904278000000005,-85.13574799999999
133904,2018,30738,1096.0,34.796552,-85.480936
133905,2018,30739,1145.0,34.805931,-85.21598399999999
133906,2018,30740,1150.0,34.757276,-85.072036
133907,2018,30741,941.0,34.952695,-85.281295
133908,2018,30742,1020.0,34.950583,-85.243239
133909,2018,30746,1104.0,34.577084,-85.027274
133910,2018,30750,1420.0,34.94141,-85.38822900000001
133911,2018,30752,991.0,34.914982,-85.537961
133912,2018,30755,1011.0,34.86803,-85.04275
133913,2018,30757,1012.0,34.935801,-85.44151600000001
133914,2018,30802,1296.0,33.601366,-82.299936
133915,2018,30805,863.0,33.279569,-82.19179100000001
133916,2018,30809,1477.0,33.558527000000005,-82.171185
133917,2018,30813,1204.0,33.471668,-82.220051
133918,2018,30814,1135.0,33.437101,-82.308527
133919,2018,30815,889.0,33.287356,-82.090175
133920,2018,30817,1131.0,33.778388,-82.430194
133921,2018,30833,989.0,33.19125,-82.35313199999999
133922,2018,30901,726.0,33.437213,-81.95615600000001
133923,2018,30904,818.0,33.478289000000004,-82.01410200000001
133924,2018,30906,817.0,33.346732,-81.967703
133925,2018,30907,1144.0,33.523711999999996,-82.085665
133926,2018,30909,1059.0,33.470481,-82.083045
133927,2018,31002,922.0,32.554049,-82.595322
133928,2018,31005,1167.0,32.544201,-83.597459
133929,2018,31008,1142.0,32.665358000000005,-83.78600300000001
133930,2018,31014,950.0,32.415886,-83.34907700000001
133931,2018,31015,925.0,31.935,-83.774945
133932,2018,31016,1100.0,32.842251,-84.115961
133933,2018,31017,1063.0,32.621094,-83.23222
133934,2018,31019,1041.0,32.424244,-83.051342
133935,2018,31021,991.0,32.493466,-82.943074
133936,2018,31023,949.0,32.183174,-83.199476
133937,2018,31024,1283.0,33.320918,-83.37549
133938,2018,31027,849.0,32.581117,-82.80421899999999
133939,2018,31028,1036.0,32.631201000000004,-83.696301
133940,2018,31029,1197.0,33.040316,-83.934522
133941,2018,31030,898.0,32.570683,-83.890124
133942,2018,31031,946.0,32.866285999999995,-83.32834
133943,2018,31032,1158.0,33.01137,-83.567472
133944,2018,31036,892.0,32.282069,-83.523212
133945,2018,31046,1290.0,33.054336,-83.796088
133946,2018,31047,1374.0,32.46728,-83.595342
133947,2018,31052,1217.0,32.789015,-83.840075
133948,2018,31061,1087.0,33.077282000000004,-83.24617099999999
133949,2018,31063,920.0,32.288965999999995,-83.96325999999999
133950,2018,31064,1063.0,33.286454,-83.702299
133951,2018,31069,967.0,32.440068,-83.748603
133952,2018,31075,975.0,32.351617,-82.956349
133953,2018,31078,936.0,32.694814,-84.075661
133954,2018,31088,1023.0,32.578421,-83.653876
133955,2018,31093,797.0,32.647873,-83.657206
133956,2018,31097,933.0,32.890411,-84.166895
133957,2018,31201,772.0,32.806321000000004,-83.61786
133958,2018,31204,834.0,32.848511,-83.674745
133959,2018,31206,687.0,32.792095,-83.68394
133960,2018,31210,1320.0,32.907633000000004,-83.735052
133961,2018,31211,900.0,32.901115000000004,-83.576267
133962,2018,31216,1227.0,32.729664,-83.68534
133963,2018,31217,798.0,32.844147,-83.50004399999999
133964,2018,31220,1170.0,32.872083,-83.809833
133965,2018,31301,1036.0,31.750629999999997,-81.60233199999999
133966,2018,31302,1252.0,32.121596999999994,-81.341872
133967,2018,31303,1239.0,32.505421999999996,-81.313427
133968,2018,31305,1196.0,31.396815999999998,-81.393957
133969,2018,31308,1201.0,32.180316,-81.47129
133970,2018,31312,1297.0,32.307621999999995,-81.40384
133971,2018,31313,1028.0,31.844813000000002,-81.612525
133972,2018,31316,1199.0,31.723569,-81.714287
133973,2018,31320,1199.0,31.765503999999996,-81.368411
133974,2018,31321,1146.0,32.185062,-81.65979399999999
133975,2018,31322,1353.0,32.109885,-81.255465
133976,2018,31324,1576.0,31.850203000000004,-81.264824
133977,2018,31326,1293.0,32.2952,-81.22993100000001
133978,2018,31328,2200.0,32.01116,-80.865592
133979,2018,31329,1140.0,32.427261,-81.350003
133980,2018,31331,1197.0,31.511709999999997,-81.443246
133981,2018,31401,1279.0,32.074408,-81.089164
133982,2018,31404,1049.0,32.051553999999996,-81.049337
133983,2018,31405,1237.0,32.039402,-81.179112
133984,2018,31406,1237.0,31.980403999999997,-81.085184
133985,2018,31407,1193.0,32.186164,-81.192785
133986,2018,31408,1100.0,32.117511,-81.184146
133987,2018,31410,1721.0,32.02875,-80.99268000000001
133988,2018,31411,2722.0,31.94309,-81.034687
133989,2018,31415,907.0,32.077639000000005,-81.12241
133990,2018,31419,1255.0,31.997176,-81.230724
133991,2018,31501,877.0,31.223623,-82.35019799999999
133992,2018,31503,908.0,31.202703999999997,-82.417115
133993,2018,31520,952.0,31.180919,-81.493973
133994,2018,31522,2316.0,31.257252,-81.342026
133995,2018,31523,1394.0,31.225545,-81.628479
133996,2018,31525,1164.0,31.3211,-81.52643499999999
133997,2018,31527,2372.0,31.066990000000004,-81.433275
133998,2018,31545,1032.0,31.663954999999998,-81.934173
133999,2018,31546,999.0,31.509732,-81.77734
134000,2018,31548,1103.0,30.796163,-81.698233
134001,2018,31555,1151.0,31.705665999999997,-82.080662
134002,2018,31558,1143.0,30.744462,-81.654128
134003,2018,31560,1056.0,31.499205,-82.021183
134004,2018,31561,12070.0,31.209065999999996,-81.309933
134005,2018,31565,1178.0,31.067103999999997,-81.632253
134006,2018,31569,1199.0,30.896531,-81.697128
134007,2018,31601,745.0,30.775522,-83.3336
134008,2018,31602,967.0,30.868159999999996,-83.34235
134009,2018,31605,1042.0,30.935963,-83.201226
134010,2018,31606,958.0,30.806084999999996,-83.190044
